PERSON_ID,COURSE_CD,COURSE_TITLE,RESPONSIBLE_ORG_UNIT,RESEARCH_ORG_UNIT,TITLE,COURSE_ATTEMPT_STATUS,FEE_CAT,COURSE_TOTAL_EFTSU,CURRENT_EFTSU,RES_EFTSU_TO_DATE,HIGH_COST_LOW_COST,RFCD_1_DESC,RFCD_1_PRCNT,SEO_1_CODE,SEO_1_DESC,SEO_1_PRCNT
964557,327AA,Master of Arts in Tourism (Research),FCY-BAG,RA-GRG,Mr,DISCONTIN,DOMESTIC,2,0.5,3.328,LOWCOST,,,,,
964641,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Mr,DISCONTIN,DOMESTIC,3,0,1,HIGHCOST,,,,,
964647,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-ETM,Mr,ENROLLED,DOM-12,3,0.5,3.5,HIGHCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
964721,049AA,Master of Arts in Administration (Research),FCY-BAG,,Ms,DISCONTIN,DOMESTIC,2,0.61,0.61,LOWCOST,,,,,
964778,178AA,Master of Engineering (Research),FCY-ISE,RA-ISER,Mr,DISCONTIN,,2,0.332,1.329,LOWCOST,,,,,
964829,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Dr,COMPLETED,,3,0,4,HIGHCOST,,,,,
964956,156AB,Master of Applied Science in General Science (Research),FCY-ETM,,Mr,DISCONTIN,DOMESTIC,2,0.25,0.75,HIGHCOST,,,,,
964961,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,RA-ISER,Mr,DISCONTIN,DOMESTIC,3,0.5,1.25,LOWCOST,,,,,
964969,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,FCY-BGL,Ms,COMPLETED,DOM-07,3,0.25,3.25,LOWCOST,INFORMATION SYSTEMS ORGANISATION,100,690499,TRANSPORT NOT ELSEWHERE CLASSIFIED,100
965131,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Dr,COMPLETED,,3,0,4,HIGHCOST,,,,,
965216,156AH,Master of Applied Science in Resource Management (Research),FCY-SCI,RA-PHIW,Dr,COMPLETED,DOMESTIC,2,0.25,3.75,HIGHCOST,,,,,
965216,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Dr,COMPLETED,DOMESTIC,3,0.25,4.75,HIGHCOST,ECOLOGY AND EVOLUTION NOT ELSEWHERE CLASSIFIED,50,780105,BIOLOGICAL SCIENCES,100
965443,244AB,Doctor of Philosophy in Public Sector Management,FCY-BAG,RA-CRG,Ms,DISCONTIN,DOMESTIC,3,0.5,0.5,LOWCOST,,,,,
965445,244AA,Doctor of Philosophy in Corporate Law,FCY-BGL,RA-CRG,Mr,DISCONTIN,INT-FEE,3,0.5,0.5,LOWCOST,,,,,
965448,244AB,Doctor of Philosophy in Public Sector Management,FCY-BAG,RA-CRG,Dr,COMPLETED,INT-FEE,3,0.25,4.25,LOWCOST,,,,,
965469,178AA,Master of Engineering (Research),FCY-ISE,,Mr,DISCONTIN,,2,0,0,LOWCOST,,,,,
965612,196AA,Master of Industrial Design (Research),FCY-AAD,,Ms,COMPLETED,INT-FEE,2,0.5,2,LOWCOST,,,,,
965639,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Dr,COMPLETED,DOMESTIC,3,0.25,4.75,HIGHCOST,,,,,
970043,156AA,Master of Applied Science in Cultural Heritage Management (Research),FCY-AAD,,Mr,DISCONTIN,DOMESTIC,2,0.25,0.75,LOWCOST,,,,,
970056,324AA,Professional Doctorate in Public Administration (Research),FCY-BGL,RA-GRG,Mr,DISCONTIN,DOMESTIC,3,0.25,1.332,LOWCOST,PUBLIC ADMINISTRATION,100,750605,PUBLIC SERVICES MANAGEMENT,100
970060,313AA,Master of Arts in Information Studies (Research),FCY-AAD,,Mr,DISCONTIN,,2,0.75,0.75,LOWCOST,,,,,
970072,327AA,Master of Arts in Tourism (Research),FCY-BAG,,Mrs,DISCONTIN,,2,0.498,0.996,LOWCOST,,,,,
970092,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Dr,COMPLETED,DOMESTIC,3,0,2.75,LOWCOST,AUSTRALIAN AND NEW ZEALAND,100,751001,LANGUAGES AND LITERATURE,100
970110,230AA,Master of Arts in Communication (Research),FCY-AAD,,Ms,COMPLETED,DOMESTIC,2,1,2,LOWCOST,,,,,
970112,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Dr,COMPLETED,DOMESTIC,3,1,5,HIGHCOST,,,,,
970124,180JA,Doctor of Philosophy in Health,FCY-HLT,FCY-HLT,Ms,ENROLLED,DOM-11,3,0.25,2.25,HIGHCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
970129,055AA,Master of Education (Research),FCY-EDU,,Ms,DISCONTIN,,2,0.75,0.75,LOWCOST,,,,,
970130,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Ms,DISCONTIN,,3,0.5,4.5,HIGHCOST,,,,,
970179,156AH,Master of Applied Science in Resource Management (Research),FCY-SCI,,Capt,DISCONTIN,DOMESTIC,2,0.375,0.375,HIGHCOST,,,,,
970205,156AB,Master of Applied Science in General Science (Research),FCY-ETM,,Ms,DISCONTIN,,2,0,0,HIGHCOST,,,,,
970229,244AB,Doctor of Philosophy in Public Sector Management,FCY-BAG,RA-CRG,Dr,COMPLETED,DOMESTIC,3,0.5,4.5,LOWCOST,,,,,
970247,230AA,Master of Arts in Communication (Research),FCY-AAD,,Mr,COMPLETED,DOMESTIC,2,0.25,0.75,LOWCOST,,,,,
970267,352AA,Professional Doctorate in Education (Research),FCY-EDU,RA-LCRA,Ms,DISCONTIN,,3,0.25,0.75,LOWCOST,,,,,
970315,233AA,Master of Applied Science in Information & Technological Sciences (Research),FCY-ISE,RA-ISER,Mr,COMPLETED,DOMESTIC,2,0.5,1.083,LOWCOST,,,,,
970327,230AA,Master of Arts in Communication (Research),FCY-AAD,RA-CRG,Mr,COMPLETED,DOMESTIC,2,0.25,1.25,LOWCOST,,,,,
970379,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Dr,COMPLETED,DOMESTIC,3,0.5,5,HIGHCOST,,,,,
970381,244AB,Doctor of Philosophy in Public Sector Management,FCY-BAG,RA-GRG,Ms,DISCONTIN,,3,0.5,1,LOWCOST,,,,,
970382,156AA,Master of Applied Science in Cultural Heritage Management (Research),FCY-AAD,,Miss,DISCONTIN,,2,0,0,LOWCOST,,,,,
970403,049AA,Master of Arts in Administration (Research),FCY-BAG,RA-GRG,Ms,DISCONTIN,DOMESTIC,2,0.166,0.332,LOWCOST,,,,,
970488,230AA,Master of Arts in Communication (Research),FCY-AAD,,Ms,DISCONTIN,,2,0.498,0.996,LOWCOST,,,,,
970515,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Dr,COMPLETED,,3,0,3,LOWCOST,,,,,
970629,324AA,Professional Doctorate in Public Administration (Research),FCY-BGL,FCY-BAG,Mr,COMPLETED,DOMESTIC,3,0.25,3.748,LOWCOST,PUBLIC ADMINISTRATION,100,720403,MANAGEMENT,100
970714,156AB,Master of Applied Science in General Science (Research),FCY-ETM,RA-PHIW,Miss,COMPLETED,DOMESTIC,2,0.25,1.5,HIGHCOST,,,,,
970726,497AA,Master of Human Resource Development (Research),FCY-EDU,,Mr,DISCONTIN,INT-FEE,2,0.498,0.996,LOWCOST,,,,,
971121,144AC,Master of Arts in Sports Studies (Sports Humanities/Media)(Research),FCY-HLT,,Mr,DISCONTIN,,2,0.332,1.414,LOWCOST,,,,,
971146,055AA,Master of Education (Research),FCY-EDU,,Ms,DISCONTIN,DOMESTIC,2,1,2,LOWCOST,,,,,
971146,481AA,Master of Education (Honours),FCY-ETM,RA-LCRA,Ms,COMPLETED,DOMESTIC,2,0.5,1.5,LOWCOST,,,,,
971254,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,IAE,Miss,COMPLETED,DOMESTIC,3,0,5.75,HIGHCOST,FRESHWATER ECOLOGY,100,770805,INTEGRATED (ECOSYSTEM) ASSESSMENT AND MANAGEMENT,100
971276,158AA,Master of Environmental Design (Research),FCY-AAD,,Ms,COMPLETED,DOMESTIC,2,0.25,3.375,LOWCOST,,,,,
971281,320AA,Professional doctorate in Environmental Design (Research),FCY-AAD,RA-BCE,Dr,COMPLETED,DOMESTIC,3,0,4,LOWCOST,,,,,
971282,244AB,Doctor of Philosophy in Public Sector Management,FCY-BAG,RA-CRG,Dr,COMPLETED,,3,0.25,3.25,LOWCOST,,,,,
971313,230AA,Master of Arts in Communication (Research),FCY-AAD,,Ms,DISCONTIN,DOMESTIC,2,0.166,0.498,LOWCOST,,,,,
971325,230AA,Master of Arts in Communication (Research),FCY-AAD,,Mrs,DISCONTIN,DOMESTIC,2,0.25,1.996,LOWCOST,,,,,
971340,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Ms,DISCONTIN,DOMESTIC,3,0.25,0.25,LOWCOST,,,,,
971341,323AA,Professional Doctorate in Legal Science (Research),FCY-LAW,RA-CRG,Mr,DISCONTIN,,3,0.166,0.166,LOWCOST,,,,,
971348,156AA,Master of Applied Science in Cultural Heritage Management (Research),FCY-AAD,RA-PHIW,Ms,DISCONTIN,DOMESTIC,2,0,1,LOWCOST,,,,,
971362,156AH,Master of Applied Science in Resource Management (Research),FCY-SCI,,Mr,DISCONTIN,DOMESTIC,2,0,0,HIGHCOST,,,,,
971363,230AA,Master of Arts in Communication (Research),FCY-AAD,,Mr,COMPLETED,DOMESTIC,2,1,1,LOWCOST,,,,,
971376,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,FCY-ISE,Mr,DISCONTIN,DOMESTIC,3,0.25,2.25,LOWCOST,OTHER ARTIFICIAL INTELLIGENCE,100,,,
971434,230AA,Master of Arts in Communication (Research),FCY-AAD,,Mr,DISCONTIN,DOMESTIC,2,0.166,0.166,LOWCOST,,,,,
971532,208AA,Doctor of Philosophy (Education),FCY-ETM,RA-LCRA,Dr,COMPLETED,,3,0,3,LOWCOST,,,,,
971532,352AA,Professional Doctorate in Education (Research),FCY-EDU,RA-LCRA,Dr,DISCONTIN,DOMESTIC,3,0.5,1,LOWCOST,,,,,
971561,352AA,Professional Doctorate in Education (Research),FCY-EDU,RA-LCRA,Mr,DISCONTIN,DOMESTIC,3,0.25,0.25,LOWCOST,,,,,
971588,244AA,Doctor of Philosophy in Corporate Law,FCY-BGL,RA-CRG,Dr,COMPLETED,INT-FEE,3,0,3,LOWCOST,,,,,
971604,320AA,Professional doctorate in Environmental Design (Research),FCY-AAD,RA-BCE,Mr,DISCONTIN,DOMESTIC,3,1,5,LOWCOST,,,,,
971650,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,RA-ISER,Mr,DISCONTIN,DOMESTIC,3,0.5,1.5,LOWCOST,,,,,
971674,110AA,Master of Urban and Regional Planning (Research),FCY-BAG,,Mr,DISCONTIN,INT-FEE,2,0.5,1,LOWCOST,,,,,
971760,156AB,Master of Applied Science in General Science (Research),FCY-ETM,RA-PHIW,Mr,COMPLETED,DOMESTIC,2,0.25,2.75,HIGHCOST,,,,,
971782,313AA,Master of Arts in Information Studies (Research),FCY-AAD,,Ms,DISCONTIN,DOMESTIC,2,0.25,1.25,LOWCOST,,,,,
971803,251AA,Doctor of Philosophy in Environmental Design,FCY-AAD,RA-BCE,Ms,DISCONTIN,DOMESTIC,3,0.5,1,LOWCOST,,,,,
971807,196AA,Master of Industrial Design (Research),FCY-AAD,,Mr,DISCONTIN,DOMESTIC,2,0.25,0.5,LOWCOST,,,,,
971808,158AA,Master of Environmental Design (Research),FCY-AAD,,Ms,DISCONTIN,,2,0.5,0.75,LOWCOST,,,,,
971809,158AA,Master of Environmental Design (Research),FCY-AAD,,Mr,DISCONTIN,,2,1,1.25,LOWCOST,,,,,
971871,230AA,Master of Arts in Communication (Research),FCY-AAD,,Mr,DISCONTIN,,2,0.5,1,LOWCOST,,,,,
971890,251AA,Doctor of Philosophy in Environmental Design,FCY-AAD,RA-BCE,Mr,DISCONTIN,INT-FEE,3,0.5,0.5,LOWCOST,,,,,
971896,055AA,Master of Education (Research),FCY-EDU,,Ms,DISCONTIN,DOMESTIC,2,0.25,0.5,LOWCOST,,,,,
971901,156AB,Master of Applied Science in General Science (Research),FCY-ETM,,Miss,DISCONTIN,DOMESTIC,2,0.25,0.5,HIGHCOST,,,,,
971994,144AC,Master of Arts in Sports Studies (Sports Humanities/Media)(Research),FCY-HLT,RA-PHIW,Mr,DISCONTIN,DOMESTIC,2,0.666,0.666,LOWCOST,,,,,
972077,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Ms,DISCONTIN,DOMESTIC,3,0,0,LOWCOST,,,,,
972264,055AA,Master of Education (Research),FCY-EDU,RA-LCRA,Mrs,DISCONTIN,DOMESTIC,2,0.5,1,LOWCOST,,,,,
972264,493AB,Master of Education Health Promotion (Research)                         ,CE,,Mrs,DISCONTIN,DOMESTIC,2,0,0,,,,,,
972622,055AA,Master of Education (Research),FCY-EDU,RA-LCRA,Mrs,DISCONTIN,DOMESTIC,2,0.5,1.5,LOWCOST,,,,,
972736,230AA,Master of Arts in Communication (Research),FCY-AAD,RA-CRG,Mr,DISCONTIN,,2,0,0,LOWCOST,,,,,
972949,180JA,Doctor of Philosophy in Health,FCY-HLT,FCY-HLT,Mr,DISCONTIN,DOM-10,3,0.25,0.25,HIGHCOST,EXERCISE PHYSIOLOGY,100,740101,EARLY CHILDHOOD EDUCATION,100
972949,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-HLT,Mr,DISCONTIN,DOM-10,3,0.25,0.5,HIGHCOST,EXERCISE PHYSIOLOGY,100,740101,EARLY CHILDHOOD EDUCATION,100
973236,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Ms,COMPLETED,DOMESTIC,3,0,4.25,HIGHCOST,FRESHWATER ECOLOGY,100,770805,INTEGRATED (ECOSYSTEM) ASSESSMENT AND MANAGEMENT,100
973725,861AA,Master of Information Sciences (Research),FCY-ETM,FCY-ISE,Mr,DISCONTIN,DOM-10,2,0.125,0.25,LOWCOST,INFORMATION SYSTEMS MANAGEMENT,100,780199,OTHER NON-ORIENTED RESEARCH,100
973893,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,IAE,Ms,COMPLETED,DOMESTIC,3,0,4.5,HIGHCOST,POPULATION AND ECOLOGICAL GENETICS,100,620402,UNPROCESSED CEREALS,100
974666,221AB,Master of Nursing (Research),FCY-HLT,FCY-HLT,Mrs,DISCONTIN,DOM-09,2,0.25,1.25,LOWCOST,EDUCATION STUDIES NOT ELSEWHERE CLASSIFIED,100,740300,HIGHER EDUCATION,100
974671,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,IAE,Dr,COMPLETED,,3,0.5,3.5,HIGHCOST,ENVIRONMENTAL CHEMISTRY (INCL. ATMOSPHERIC CHEMISTRY),100,770805,INTEGRATED (ECOSYSTEM) ASSESSMENT AND MANAGEMENT,100
975052,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Dr,COMPLETED,DOMESTIC,3,0.25,4.75,HIGHCOST,DEVELOPMENTAL PSYCHOLOGY AND AGEING,100,750312,YOUTH/CHILD DEVELOPMENT AND WELFARE,100
975081,255AA,Master of Corporate Law (Research),FCY-LAW,RA-CRG,Ms,COMPLETED,DOMESTIC,2,0.25,4.332,LOWCOST,,,,,
975123,324AA,Professional Doctorate in Public Administration (Research),FCY-BGL,RA-CRG,Mr,COMPLETED,DOMESTIC,3,0.25,5.414,LOWCOST,PUBLIC ADMINISTRATION,100,750605,PUBLIC SERVICES MANAGEMENT,100
975181,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,RA-ISER,Dr,COMPLETED,,3,0.5,4,LOWCOST,,,,,
975396,244AB,Doctor of Philosophy in Public Sector Management,FCY-BAG,RA-GRG,Ms,DISCONTIN,DOMESTIC,3,0.5,1,LOWCOST,,,,,
975479,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Mr,DISCONTIN,,3,0.5,2.5,HIGHCOST,,,,,
975498,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,IAE,Dr,COMPLETED,DOMESTIC,3,0.25,5.75,HIGHCOST,FISHERIES STUDIES NOT ELSEWHERE CLASSIFIED,100,630301,FISHERIES-COMMERCIAL,100
975725,323AA,Professional Doctorate in Legal Science (Research),FCY-LAW,RA-CRG,Dr,COMPLETED,,3,1,4.164,LOWCOST,,,,,
975933,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,RA-ISER,Mr,DISCONTIN,INT-FEE,3,0.5,2,LOWCOST,,,,,
975934,244AB,Doctor of Philosophy in Public Sector Management,FCY-BAG,RA-CRG,Dr,COMPLETED,DOMESTIC,3,0,5.25,LOWCOST,PUBLIC ADMINISTRATION,100,720204,INDUSTRY POLICY,100
975939,158AA,Master of Environmental Design (Research),FCY-AAD,,Ms,COMPLETED,INT-FEE,2,0.5,2,LOWCOST,,,,,
975940,158AA,Master of Environmental Design (Research),FCY-AAD,,Ms,COMPLETED,INT-FEE,2,0.5,2,LOWCOST,,,,,
975944,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Dr,COMPLETED,DOMESTIC,3,0.25,3.75,HIGHCOST,,,,,
975958,244AB,Doctor of Philosophy in Public Sector Management,FCY-BAG,RA-GRG,Mr,DISCONTIN,DOMESTIC,3,0.5,0.5,LOWCOST,,,,,
975962,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Dr,COMPLETED,,3,0.5,3.5,LOWCOST,,,,,
980028,320AA,Professional doctorate in Environmental Design (Research),FCY-AAD,RA-BCE,Mr,DISCONTIN,DOMESTIC,3,1,1,LOWCOST,,,,,
980029,327AA,Master of Arts in Tourism (Research),FCY-BAG,,Mr,DISCONTIN,DOMESTIC,2,1,1.996,LOWCOST,,,,,
980066,156AB,Master of Applied Science in General Science (Research),FCY-ETM,,Miss,COMPLETED,DOMESTIC,2,0.5,2.5,HIGHCOST,,,,,
980088,055AA,Master of Education (Research),FCY-EDU,RA-LCRA,Mr,DISCONTIN,DOMESTIC,2,0.5,1.5,LOWCOST,,,,,
980094,191AC,Master of Applied Science in Sports Studies & Physiology (Research),FCY-HLT,,Mr,DISCONTIN,DOMESTIC,2,1.499,1.831,HIGHCOST,,,,,
980097,491AA,Master of Education in Counselling Research (Research),FCY-EDU,RA-LCRA,Ms,DISCONTIN,DOMESTIC,2,0.5,2,LOWCOST,,,,,
980106,208AA,Doctor of Philosophy (Education),FCY-ETM,RA-LCRA,Ms,DISCONTIN,DOMESTIC,3,0.5,0.5,LOWCOST,,,,,
980131,156AB,Master of Applied Science in General Science (Research),FCY-ETM,RA-PHIW,Ms,COMPLETED,DOMESTIC,2,0.25,2.5,HIGHCOST,,,,,
980161,230AA,Master of Arts in Communication (Research),FCY-AAD,,Mr,DISCONTIN,,2,0.664,0.664,LOWCOST,,,,,
980187,196AA,Master of Industrial Design (Research),FCY-AAD,,Mr,DISCONTIN,DOMESTIC,2,0.25,0.25,LOWCOST,,,,,
980247,158AA,Master of Environmental Design (Research),FCY-AAD,,Mr,DISCONTIN,,2,0.5,0.5,LOWCOST,,,,,
980280,313AA,Master of Arts in Information Studies (Research),FCY-AAD,RA-CRG,Miss,DISCONTIN,,2,0.416,0.832,LOWCOST,,,,,
980310,156AB,Master of Applied Science in General Science (Research),FCY-ETM,,Ms,DISCONTIN,DOMESTIC,2,0.5,0.5,HIGHCOST,,,,,
980367,230AA,Master of Arts in Communication (Research),FCY-AAD,,Ms,COMPLETED,,2,1,1.332,LOWCOST,,,,,
980538,327AA,Master of Arts in Tourism (Research),FCY-BAG,,Mr,DISCONTIN,,2,0,0,LOWCOST,,,,,
980540,208AA,Doctor of Philosophy (Education),FCY-ETM,RA-LCRA,Ms,DISCONTIN,DOMESTIC,3,0,0,LOWCOST,,,,,
980606,251AA,Doctor of Philosophy in Environmental Design,FCY-AAD,RA-BCE,Dr,COMPLETED,DOMESTIC,3,1,4,LOWCOST,,,,,
980735,208AA,Doctor of Philosophy (Education),FCY-ETM,RA-LCRA,Mrs,COMPLETED,INT-FEE,3,0,3.25,LOWCOST,APPLIED LINGUISTICS AND EDUCATIONAL LINGUISTICS,100,740102,PRIMARY EDUCATION,100
980767,851AA,Professional Doctorate in Business Administration (Research),FCY-BGL,FCY-BGL,Mr,COMPLETED,INT-09,3,0.5,4.5,LOWCOST,PUBLIC ADMINISTRATION,100,750699,GOVERNMENT AND POLITICS NOT ELSEWHERE CLASSIFIED,100
980853,156AB,Master of Applied Science in General Science (Research),FCY-ETM,RA-PHIW,Ms,COMPLETED,INT-FEE,2,0.5,2,HIGHCOST,,,,,
980942,178AA,Master of Engineering (Research),FCY-ISE,,Ms,DISCONTIN,,2,0,0,LOWCOST,,,,,
980951,327AA,Master of Arts in Tourism (Research),FCY-BAG,,Ms,DISCONTIN,,2,0.498,0.498,LOWCOST,,,,,
981171,244AA,Doctor of Philosophy in Corporate Law,FCY-BGL,RA-CRG,Dr,COMPLETED,DOMESTIC,3,0.5,3.5,LOWCOST,,,,,
981182,156AB,Master of Applied Science in General Science (Research),FCY-ETM,,Mrs,DISCONTIN,DOMESTIC,2,0.5,0.5,HIGHCOST,,,,,
981187,221AB,Master of Nursing (Research),FCY-HLT,,Ms,DISCONTIN,DOMESTIC,2,0,0,LOWCOST,,,,,
981197,235AA,Doctor of Philosophy (Information Sciences and Engineering),RESSERV,RA-ISER,Mr,DISCONTIN,DOMESTIC,3,0.5,2.5,LOWCOST,,,,,
981264,853AA,Doctor of Philosophy in Management,FCY-BGL,FCY-BAG,Mr,COMPLETED,DOM-06,3,0.25,3,LOWCOST,HUMAN RESOURCES MANAGEMENT,100,720403,MANAGEMENT,100
981373,244AB,Doctor of Philosophy in Public Sector Management,FCY-BAG,RA-GRG,Mr,DISCONTIN,INT-FEE,3,0,0,LOWCOST,,,,,
981535,352AA,Professional Doctorate in Education (Research),FCY-EDU,RA-LCRA,Mrs,COMPLETED,INT-FEE,3,0,4.999,LOWCOST,POSTCOLONIAL AND GLOBAL CULTURAL STUDIES,100,749900,OTHER EDUCATION,100
981540,230AA,Master of Arts in Communication (Research),FCY-AAD,RA-CRG,Ms,COMPLETED,INT-FEE,2,0.5,2.496,LOWCOST,,,,,
981683,055AA,Master of Education (Research),FCY-EDU,,Mrs,DISCONTIN,,2,0,0,LOWCOST,,,,,
981766,255AA,Master of Corporate Law (Research),FCY-LAW,,Mr,DISCONTIN,DOMESTIC,2,0.499,0.499,LOWCOST,,,,,
981766,323AA,Professional Doctorate in Legal Science (Research),FCY-LAW,RA-CRG,Mr,DISCONTIN,DOMESTIC,3,1,4.498,LOWCOST,LAW ENFORCEMENT NOT ELSEWHERE CLASSIFIED,100,,,
981838,251AA,Doctor of Philosophy in Environmental Design,FCY-AAD,RA-BCE,Ms,DISCONTIN,INT-FEE,3,0.5,5,LOWCOST,,,,,
981839,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Ms,DISCONTIN,INT-FEE,3,0.5,3.5,HIGHCOST,,,,,
981840,251AA,Doctor of Philosophy in Environmental Design,FCY-AAD,RA-BCE,Dr,COMPLETED,INT-FEE,3,0.5,4.5,LOWCOST,,,,,
981880,324AA,Professional Doctorate in Public Administration (Research),FCY-BGL,RA-GRG,Mr,DISCONTIN,INT-FEE,3,0.166,0.166,LOWCOST,,,,,
981954,208AA,Doctor of Philosophy (Education),FCY-ETM,RA-LCRA,Mr,DISCONTIN,INT-FEE,3,0,0,LOWCOST,,,,,
982026,324AA,Professional Doctorate in Public Administration (Research),FCY-BGL,RA-GRG,Mr,DISCONTIN,DOMESTIC,3,0.166,0.166,LOWCOST,,,,,
982108,180JA,Doctor of Philosophy in Health,FCY-HLT,FCY-HLT,Ms,ENROLLED,DOM-12,3,0.25,2.75,HIGHCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
982108,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,FCY-HLT,Ms,DISCONTIN,DOMESTIC,3,0.25,1,HIGHCOST,,,,,
982427,896AA,Master of Sports Science (Research),FCY-HLT,UC-RISE,Mr,INTERMIT,DOM-12,2,0.25,2,,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
982450,230AA,Master of Arts in Communication (Research),FCY-AAD,RA-CRG,Dr,DISCONTIN,DOMESTIC,2,0.5,0.998,LOWCOST,,,,,
982450,246AA,Doctor of Philosophy in Communication,FCY-AAD,RA-CRG,Dr,COMPLETED,DOMESTIC,3,0,5.25,LOWCOST,PROFESSIONAL CREATIVE WRITING,100,751001,LANGUAGES AND LITERATURE,100
982507,230AA,Master of Arts in Communication (Research),FCY-AAD,RA-CRG,Ms,DISCONTIN,DOMESTIC,2,0.25,0.25,LOWCOST,,,,,
982529,055AA,Master of Education (Research),FCY-EDU,,Mrs,DISCONTIN,,2,1,2,LOWCOST,,,,,
982618,230AA,Master of Arts in Communication (Research),FCY-AAD,FCY-AAD,Ms,DISCONTIN,DOMESTIC,2,0.25,1.75,LOWCOST,,,,,
982618,246AA,Doctor of Philosophy in Communication,FCY-AAD,FCY-AAD,Ms,COMPLETED,DOM-06,3,0.25,2.5,LOWCOST,PROFESSIONAL CREATIVE WRITING,100,750299,ARTS AND LEISURE NOT ELSEWHERE CLASSIFIED,100
982745,244AA,Doctor of Philosophy in Corporate Law,FCY-BGL,RA-GRG,Dr,DISCONTIN,DOMESTIC,3,0.5,0.5,LOWCOST,,,,,
982745,853AA,Doctor of Philosophy in Management,FCY-BGL,RA-CRG,Dr,COMPLETED,DOMESTIC,3,0,2.5,LOWCOST,BUSINESS AND MANAGEMENT NOT ELSEWHERE CLASSIFIED,100,750406,BUSINESS ETHICS,100
982745,864AA,Doctor of Philosophy in Politics,FCY-BGL,RA-CRG,Dr,DISCONTIN,DOMESTIC,3,0,1.5,LOWCOST,,,,,
982792,156AB,Master of Applied Science in General Science (Research),FCY-ETM,RA-SF,Mr,COMPLETED,DOMESTIC,2,0,2.5,HIGHCOST,GEOMORPHOLOGY,100,770502,LAND AND WATER MANAGEMENT,100
982855,208AA,Doctor of Philosophy (Education),FCY-ETM,FCY-EDU,Mr,DISCONTIN,DOM-10,3,0.25,0.75,LOWCOST,TEACHER EDUCATION: HIGHER EDUCATION,100,749906,EDUCATION POLICY,100
982928,254LC,Doctor of Philosophy,RESSERV,FCY-ETM,Ms,ENROLLED,DOM-14,3.5,0.5,1.5,LOWCOST,FOS NOT APPLICABLE,100,0,SEO CLASSIFICATION NOT SPECIFIED,100
982965,910AA,Master of Applied Science (Research),FCY-ETM,IAE,Mr,INACTIVE,DOM-09,2,0.25,2.75,HIGHCOST,CONSERVATION AND BIODIVERSITY,100,779903,LIVING RESOURCES (FLORA AND FAUNA),100
983931,853AA,Doctor of Philosophy in Management,FCY-BGL,FCY-BAG,Miss,COMPLETED,DOM-08,3,0.5,4.5,LOWCOST,BUSINESS AND MANAGEMENT NOT ELSEWHERE CLASSIFIED,60,720499,MANAGEMENT AND PRODUCTIVITY ISSUES NOT ELSEWHERE CLASSIFIED,100
983944,232AA,Doctor of Philosophy (Applied Science),FCY-ETM,RA-PHIW,Ms,COMPLETED,DOMESTIC,3,0,4.5,HIGHCOST,IMMUNOLOGY NOT ELSEWHERE CLASSIFIED,100,730101,INFECTIOUS DISEASES,40
